image,illumination,geometry,glossiness,refsharp,contgloss,metallicness,lightness,anisotropy
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_red-plastic_spec_hue_3_black_spec_0].jpg,9,7,2,2,2,2,1,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_red-plastic_spec_hue_3_black_spec_1].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_red-plastic_spec_hue_3_black_spec_2].jpg,9,7,2,2,2,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_0_sat_0_spec_1].jpg,9,7,4,3,2,2,3,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_0_sat_1_spec_0].jpg,9,7,6,5,1,5,6,6
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_0_sat_1_spec_1].jpg,9,7,4,2,2,2,2,5
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_0_sat_1_spec_2].jpg,9,7,1,1,1,1,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_1_sat_0_spec_0].jpg,9,7,2,2,2,1,3,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_1_sat_0_spec_1].jpg,9,7,5,1,1,2,5,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_1_sat_0_spec_2].jpg,9,7,2,3,1,2,4,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_1_sat_1_spec_0].jpg,9,7,5,4,4,4,4,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_1_sat_1_spec_1].jpg,9,7,3,2,1,1.5,3,2.5
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_1_sat_1_spec_2].jpg,9,7,2,2,1.5,1,2.5,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_2_sat_0_spec_0].jpg,9,7,2,1,1,1,3,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_2_sat_0_spec_1].jpg,9,7,3,3,1,4,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_2_sat_0_spec_2].jpg,9,7,3,2,2,3,3,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_2_sat_1_spec_0].jpg,9,7,3,1,1,1,4,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_2_sat_1_spec_1].jpg,9,7,4,1,1,3,3,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_2_sat_1_spec_2].jpg,9,7,3,3,3,1,5,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_3_black_spec_0].jpg,9,7,3,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_3_black_spec_1].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_silver-paint_spec_hue_3_black_spec_2].jpg,9,7,2,1,1,4,3,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_special-walnut-224_spec_hue_0_sat_0_spec_1].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_special-walnut-224_spec_hue_0_sat_0_spec_2].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_special-walnut-224_spec_hue_0_sat_1_spec_0].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_special-walnut-224_spec_hue_0_sat_1_spec_2].jpg,9,7,2,1,1,1,3,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_special-walnut-224_spec_hue_1_sat_0_spec_0].jpg,9,7,1,1,1,1,3,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_special-walnut-224_spec_hue_1_sat_0_spec_2].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_special-walnut-224_spec_hue_1_sat_1_spec_0].jpg,9,7,1,1,1,1,3,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_special-walnut-224_spec_hue_1_sat_1_spec_1].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_special-walnut-224_spec_hue_2_sat_0_spec_2].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_special-walnut-224_spec_hue_2_sat_1_spec_0].jpg,9,7,1,1,1,1,1.5,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_special-walnut-224_spec_hue_2_sat_1_spec_1].jpg,9,7,2,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_special-walnut-224_spec_hue_2_sat_1_spec_2].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_special-walnut-224_spec_hue_3_black_spec_0].jpg,9,7,1,2,1,1,1,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_0_sat_0_spec_0].jpg,9,7,2,1,2,2,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_0_sat_0_spec_1].jpg,9,7,2,1,1,1,1,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_0_sat_0_spec_2].jpg,9,7,1,1,1,1,1,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_0_sat_1_spec_0].jpg,9,7,4,1,1,1,4,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_0_sat_1_spec_2].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_1_sat_0_spec_0].jpg,9,7,2.5,1.5,1,1,1,2.5
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_1_sat_0_spec_2].jpg,9,7,2,1,1,1,5,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_1_sat_1_spec_0].jpg,9,7,1,2,1,1,1,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_2_sat_0_spec_0].jpg,9,7,1,1,1,1,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_2_sat_0_spec_1].jpg,9,7,3,2,1,2,4,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_2_sat_0_spec_2].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_2_sat_1_spec_0].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_2_sat_1_spec_1].jpg,9,7,3,1,1,2,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_2_sat_1_spec_2].jpg,9,7,3.5,1.5,1,1.5,4,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_3_black_spec_0].jpg,9,7,3,2,3,2,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_3_black_spec_1].jpg,9,7,3,1,1,2,1,3
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-diffuse-bball_spec_hue_3_black_spec_2].jpg,9,7,2,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-paint_spec_hue_0_sat_0_spec_0].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-paint_spec_hue_0_sat_0_spec_1].jpg,9,7,3,1,3,2,4,3
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-paint_spec_hue_0_sat_1_spec_0].jpg,9,7,3,3,3,3,2,3
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-paint_spec_hue_0_sat_1_spec_2].jpg,9,7,4,4,2,2,3,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-paint_spec_hue_1_sat_0_spec_0].jpg,9,7,3,4,3,1,3,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-paint_spec_hue_1_sat_0_spec_2].jpg,9,7,5,3,4,1,3,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-paint_spec_hue_1_sat_1_spec_0].jpg,9,7,5,3,3,1,4,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-paint_spec_hue_2_sat_0_spec_0].jpg,9,7,3,2,3,2,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-paint_spec_hue_2_sat_1_spec_0].jpg,9,7,4,5,2,2.5,2,2.5
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-paint_spec_hue_2_sat_1_spec_1].jpg,9,7,2,2,1,1,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-paint_spec_hue_2_sat_1_spec_2].jpg,9,7,3,2,3,2,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-paint_spec_hue_3_black_spec_0].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-paint_spec_hue_3_black_spec_1].jpg,9,7,2,2,1,1,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_white-paint_spec_hue_3_black_spec_2].jpg,9,7,3,4,1,2,2,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_yellow-plastic_spec_hue_0_sat_0_spec_0].jpg,9,7,1,1,1,1,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_yellow-plastic_spec_hue_0_sat_0_spec_1].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_yellow-plastic_spec_hue_0_sat_0_spec_2].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_yellow-plastic_spec_hue_0_sat_1_spec_0].jpg,9,7,2,2,2,2,2,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_yellow-plastic_spec_hue_0_sat_1_spec_1].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_yellow-plastic_spec_hue_0_sat_1_spec_2].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_yellow-plastic_spec_hue_1_sat_0_spec_0].jpg,9,7,1,3,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_yellow-plastic_spec_hue_1_sat_1_spec_0].jpg,9,7,2,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_yellow-plastic_spec_hue_2_sat_0_spec_0].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_yellow-plastic_spec_hue_2_sat_0_spec_1].jpg,9,7,1,2,1,1,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_yellow-plastic_spec_hue_2_sat_0_spec_2].jpg,9,7,1,1,1,1,5,3
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_yellow-plastic_spec_hue_2_sat_1_spec_0].jpg,9,7,1,1,1,2,3,4
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_yellow-plastic_spec_hue_2_sat_1_spec_1].jpg,9,7,3,1,2,2,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_diff_mix_yellow-plastic_spec_hue_2_sat_1_spec_2].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_0_sat_0_spec_0].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_0_sat_0_spec_1].jpg,9,7,1,1,1,1,2,5
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_0_sat_0_spec_2].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_0_sat_1_spec_0].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_0_sat_1_spec_1].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_0_sat_1_spec_2].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_1_sat_0_spec_0].jpg,9,7,1,1,1,1,4,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_1_sat_0_spec_1].jpg,9,7,1,1,1,1,4,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_1_sat_1_spec_1].jpg,9,7,1,1,1,1,4,3
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_1_sat_1_spec_2].jpg,9,7,2,2,3,1,5,5
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_2_sat_0_spec_0].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_2_sat_0_spec_1].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_2_sat_0_spec_2].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_2_sat_1_spec_0].jpg,9,7,1,1,1,1,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_2_sat_1_spec_1].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][MERL_EDIT-beige-fabric_hue_3_black_spec_0].jpg,9,7,1,1,1,1,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-acrylic_felt_green_rgb].jpg,9,7,1,1,1,1,3,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-acrylic_felt_orange_rgb].jpg,9,7,1,1,1,1,3,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-acrylic_felt_pink_rgb].jpg,9,7,1,1,1,1,7,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-acrylic_felt_purple_rgb].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-acrylic_felt_white_rgb].jpg,9,7,3,1,1,1,6,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-acrylic_felt_yellow_rgb].jpg,9,7,1,1,1,1,3,3
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-aniso_brushed_aluminium_1_rgb].jpg,9,7,6,2,3,6,6,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-aniso_copper_sheet_rgb].jpg,9,7,7,7,7,7,6,7
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-aniso_green_pvc_rgb].jpg,9,7,3,3,1,2,4,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-aniso_metallic_paper_copper_rgb].jpg,9,7,5.5,3.5,3.5,6.5,3,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-aniso_metallic_paper_gold_rgb].jpg,9,7,4,3,4,5,5,3
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-aniso_miro_7_rgb].jpg,9,7,7,6.5,7,7,7,5
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-aniso_morpho_melenaus_rgb].jpg,9,7,7,2,1,7,7,7
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-aniso_sari_silk_2color_rgb].jpg,9,7,1,1,1,1,1,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-aurora_white_rgb].jpg,9,7,3,2,2,4,5,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-cardboard_rgb].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-cc_amber_citrine_rgb].jpg,9,7,7,7,7,7,5,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-cc_blue_agat_rgb].jpg,9,7,6,5,5,7,4,3
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-cc_green_malachite_rgb].jpg,9,7,5,4,6,4,6,4
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-cc_ibiza_sunset_rgb].jpg,9,7,5,1,1,7,3,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-cc_iris_purple_gem_rgb].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-cc_nothern_aurora_rgb].jpg,9,7,7,6,6,7,5,6
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-cg_sunflower_rgb].jpg,9,7,7,7,7,7,7,7
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-chm_light_blue_rgb].jpg,9,7,6,5,5,6,5,3
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-chm_mint_rgb].jpg,9,7,6.5,3,5,7,6,5
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-chm_orange_rgb].jpg,9,7,7,7,7,7,7,7
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-cm_military_green_rgb].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-cm_toxic_green_rgb].jpg,9,7,5,3,4,3,3,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-cm_white_rgb].jpg,9,7,2,2,1,2,6,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-colodur_azure_4e_rgb].jpg,9,7,1,1,1,1,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-colodur_connemara_4c_rgb].jpg,9,7,1,1,1,1,4,4
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-colodur_kalahari_2a_rgb].jpg,9,7,1,1,1,1,7,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-colodur_napoli_4f_rgb].jpg,9,7,1,1,1,1,3,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-ilm_aniso_darth_vader_pants_rgb].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-ilm_aniso_tarkin_tunic_rgb].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-ilm_l3_37_dark_green_rgb].jpg,9,7,7,6,4,7,6,7
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-ilm_l3_37_matte_rgb].jpg,9,7,3,4,2,2,6,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-ilm_l3_37_metallic_rgb].jpg,9,7,6.5,4,5,7,6.5,6
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-ilm_solo_m_68_rgb].jpg,9,7,4,4,2,3,3,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-ilm_solo_millennium_falcon_rgb].jpg,9,7,1,1,1,1,7,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-irid_flake_paint1_fine_rgb].jpg,9,7,5,5,5,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-irid_flake_paint1_rgb].jpg,9,7,4,2,2,4,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-irid_flake_paint2_rgb].jpg,9,7,6,5.5,3,3.5,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-laika_ceiling_paint_18_gray_rgb].jpg,9,7,1,1,1,1,2,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-leaf_maple_rgb].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-paper_blue_rgb].jpg,9,7,1,1,1,1,5,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-paper_green_rgb].jpg,9,7,1,1,1,1,6,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-paper_red_rgb].jpg,9,7,1,1,1,1,4,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-paper_white_rgb].jpg,9,7,4,3,2,2,7,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-paper_yellow_rgb].jpg,9,7,1,1,1,1,7,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-satin_blue_rgb].jpg,9,7,3,1,1,1,7,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-satin_gold_rgb].jpg,9,7,3,1,2,1,7,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-satin_purple_rgb].jpg,9,7,1,3,1,1,6,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-satin_rosaline_rgb].jpg,9,7,2,1,1,1,5,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-satin_white_rgb].jpg,9,7,7,1,1,6,7,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-spectralon_rgb].jpg,9,7,1,1,1,1,5,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-vch_dragon_eye_red_rgb].jpg,9,7,5,4,4,4,5,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-vch_frozen_amethyst_rgb].jpg,9,7,3,2,2,7,4,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-vch_golden_yellow_rgb].jpg,9,7,5,3,3,5,4,2
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-vch_silk_blue_rgb].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-vch_ultra_pink_rgb].jpg,9,7,5,1,4,5,5,4
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][RGL-weta_brushed_steel_satin_pink_rgb].jpg,9,7,7,7,7,7,7,7
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][UTIA-m001_3M_Scotchlite].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][UTIA-m002_car_paint01].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][UTIA-m003_carpet01].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][UTIA-m004_carpet02].jpg,9,7,1,1,1,1,1,1
[3_3_ninomaru_teien_2k_shift_200][happy_vrip_vt][UTIA-m005_carpet04].jpg,9,7,1,1,1,1,1,2
